2,1,6,4,7,8,0,99,0,100,18,14,9,0,11,0,0,0,17,0,27,22,20,25,26,0,0,0,28,19,67,65,61,68,63,64,62,60,0,59,46,39,44,45,48,43,0,40,47,41,74,73,75,72,69,0,78,77,70,71,96,92,98,90,97,93,94,89,91,95,56,0,57,51,53,0,54,52,49,55,38,36,34,31,0,32,30,29,35,0,83,84,87,80,88,86,82,79,81,0
22,21,26,24,0,0,25,19,23,20,38,34,29,35,31,36,32,30,37,33,0,42,40,0,0,0,0,43,48,39,87,85,81,88,83,84,82,80,0,79,66,0,64,65,68,63,62,60,67,61,94,93,0,92,89,96,0,0,0,0,16,12,18,0,17,13,14,0,11,15,76,70,77,71,0,0,74,72,69,0,0,0,0,51,53,52,50,49,0,0,3,4,0,100,8,6,0,99,1,5
0,71,76,74,77,78,75,69,0,0,88,0,0,85,81,86,0,0,87,83,97,92,90,95,96,91,94,93,98,89,37,35,31,38,0,34,32,30,36,0,16,9,14,0,18,0,12,10,17,11,44,43,45,0,39,46,48,47,40,0,66,62,68,60,67,63,64,59,61,65,0,0,0,21,23,28,24,22,19,25,0,6,4,0,3,2,100,99,0,7,0,0,57,50,58,56,52,49,51,55
62,61,66,0,0,68,0,59,63,0,0,0,0,75,0,0,72,0,0,73,87,82,80,0,86,81,84,83,88,0,27,25,0,28,0,0,22,20,26,19,6,99,4,5,8,3,2,100,0,0,34,33,35,32,29,36,38,37,30,31,56,52,58,0,57,53,54,49,51,0,16,10,0,11,13,18,0,12,9,15,98,0,0,0,0,92,90,89,0,97,43,44,47,40,48,46,42,39,0,45
0,51,56,0,57,0,0,49,53,50,0,0,59,65,0,0,62,60,67,0,77,72,70,75,76,71,74,73,78,69,17,0,11,0,0,14,12,10,16,9,96,0,94,0,98,93,0,90,0,91,24,23,25,22,19,26,28,27,20,0,0,42,0,40,47,43,44,39,0,45,6,100,7,0,3,8,0,2,99,5,88,86,84,81,83,0,80,79,85,87,33,34,37,30,0,36,32,29,0,35
42,41,46,44,47,0,45,0,43,40,58,0,49,55,51,0,0,50,57,0,67,62,0,65,66,61,64,0,0,59,7,5,0,8,3,4,2,100,6,99,0,0,84,85,88,83,82,80,0,81,14,13,15,0,9,16,0,17,10,11,36,32,38,30,37,33,34,29,31,0,96,0,0,91,93,98,94,92,89,95,0,76,74,71,73,72,70,69,75,77,23,24,27,20,0,26,22,19,21,25
92,91,96,94,97,98,95,89,93,90,8,4,99,0,1,6,2,100,7,3,17,0,10,15,16,0,0,13,18,9,0,55,51,58,53,54,52,50,56,49,36,0,34,0,38,33,32,30,37,31,64,63,65,0,59,66,68,67,60,0,86,82,88,80,0,83,84,79,0,85,46,40,0,41,43,48,44,42,39,45,0,0,24,21,23,0,20,19,0,27,73,74,77,0,78,0,72,69,71,75
0,57,0,60,63,64,0,55,0,56,0,70,65,0,67,0,68,66,73,0,83,0,76,81,0,77,80,79,0,0,23,0,17,24,0,20,0,16,0,15,2,0,100,1,4,99,98,96,3,97,30,29,31,28,25,32,34,0,26,27,52,48,54,0,53,49,50,45,0,51,0,0,13,7,9,14,10,8,5,11,94,92,90,87,0,88,0,0,91,93,39,40,0,0,0,42,38,35,37,41
98,97,2,100,3,0,1,0,99,96,0,0,5,11,7,12,8,6,13,9,23,18,0,21,22,17,20,19,0,15,63,61,0,0,59,60,58,56,62,55,0,0,40,41,44,39,38,36,43,0,70,69,71,68,65,72,74,73,66,67,92,88,94,86,93,89,90,85,87,91,0,46,0,0,49,54,0,48,45,51,34,0,30,27,0,28,0,0,31,33,79,80,83,76,0,82,0,75,0,81
28,27,32,30,33,34,31,25,29,26,44,40,0,0,37,42,38,36,43,0,0,48,46,51,52,47,50,49,54,45,93,91,87,94,89,0,88,86,92,0,72,65,70,71,74,69,68,66,73,67,100,99,1,0,95,2,4,3,96,97,0,0,0,0,0,0,20,15,17,0,82,76,83,0,79,0,0,78,75,81,64,62,60,0,59,58,56,55,61,0,9,10,0,6,14,12,8,5,7,11
18,17,22,20,0,24,21,15,19,16,34,0,25,0,27,32,28,0,33,29,0,38,36,41,0,37,40,0,44,35,83,81,77,84,79,80,0,0,0,0,0,0,0,61,0,59,0,56,63,0,90,89,91,88,85,92,94,93,0,87,0,8,14,0,13,9,10,5,7,11,72,66,0,67,69,74,70,68,65,0,54,52,50,47,0,0,0,45,51,53,0,100,3,0,4,0,98,95,97,1
48,47,52,50,53,54,0,45,0,46,64,60,55,61,0,0,0,0,63,59,0,68,0,0,72,0,70,69,74,65,13,11,7,14,9,10,0,6,0,5,92,85,0,0,0,89,88,0,93,87,0,0,21,18,15,22,0,23,16,0,0,38,44,36,0,39,40,35,37,41,2,0,3,97,99,4,100,98,95,1,84,82,80,77,79,0,76,75,81,83,29,30,33,0,0,0,28,0,0,31
78,77,82,80,83,0,81,0,79,76,94,90,85,91,87,92,88,0,0,89,3,98,96,0,2,97,100,99,4,0,0,41,37,44,39,40,38,36,0,0,0,15,20,21,24,0,18,16,23,17,0,49,51,48,45,52,54,53,46,47,72,0,74,66,73,69,0,65,67,71,32,26,0,27,29,34,0,28,0,31,14,0,10,7,9,8,6,5,11,13,59,60,63,56,0,62,58,0,57,61
68,67,72,70,73,74,71,65,69,66,0,80,75,81,0,82,0,76,83,79,93,88,86,91,92,87,90,89,94,85,33,31,27,0,29,30,28,26,32,0,12,0,10,11,14,9,8,6,0,7,40,39,41,38,35,0,44,43,36,37,62,0,0,56,0,59,60,0,0,0,22,16,0,17,19,24,0,18,15,0,4,2,100,97,0,0,96,95,0,3,0,50,53,46,54,52,0,45,0,0
8,7,0,10,0,14,11,5,9,0,24,0,0,21,17,0,18,16,0,19,0,28,0,31,0,27,0,0,34,0,0,71,67,0,69,0,68,0,0,65,0,45,50,51,54,0,48,46,53,47,80,79,81,78,75,82,84,83,76,77,2,98,4,0,3,0,100,95,97,1,62,56,63,0,0,64,60,0,55,61,44,42,0,37,39,38,36,35,41,0,89,0,0,86,0,92,88,85,87,91
38,37,42,40,0,0,41,35,0,36,0,50,0,0,0,0,48,46,53,49,0,58,56,0,0,57,60,59,0,55,3,1,97,4,0,100,98,96,0,95,0,75,80,81,0,79,78,76,83,77,10,9,0,8,5,12,14,0,6,7,0,28,34,26,33,29,30,25,0,31,0,86,93,87,89,94,0,88,0,0,74,72,70,0,69,68,0,65,71,0,19,20,23,0,0,22,18,15,17,21
88,0,92,0,93,94,0,85,89,86,4,100,95,0,0,2,98,0,3,99,13,0,6,0,0,7,10,9,14,5,0,51,47,54,0,50,48,46,52,45,32,0,30,0,0,29,28,26,0,0,0,59,61,58,55,62,64,63,56,57,82,78,0,76,83,79,80,0,77,81,42,36,43,37,39,0,40,38,35,41,24,22,0,17,19,18,16,0,21,23,69,70,73,66,74,0,68,65,67,0
