31,27,33,26,0,29,28,30,0,32,88,85,87,90,92,94,86,89,93,91,62,59,61,0,60,0,58,63,0,0,0,75,76,81,83,78,80,0,0,0,51,53,0,0,0,52,46,54,47,48,17,16,0,18,20,21,23,19,15,24,0,12,13,7,14,0,10,6,11,9,39,44,35,38,42,36,43,0,37,41,0,0,65,66,69,74,68,0,73,0,95,0,0,98,99,0,1,2,3,0
51,47,53,46,54,49,48,0,45,52,8,5,0,10,12,14,6,9,13,11,82,0,81,77,0,0,78,83,75,76,4,95,96,0,3,98,100,99,0,2,71,73,69,65,0,0,66,74,67,0,0,36,42,38,40,41,43,39,0,44,0,32,33,27,34,25,0,26,31,0,0,64,0,58,62,56,63,0,57,61,91,90,85,86,0,94,88,87,93,0,15,16,0,18,0,20,21,22,23,24
39,35,41,34,42,37,36,0,33,40,96,93,95,0,100,2,94,97,0,0,0,0,69,0,68,72,66,71,0,0,92,83,84,89,91,0,88,0,0,90,0,61,57,53,58,0,54,0,55,0,25,24,30,26,0,29,31,27,0,32,16,20,21,15,22,13,18,14,19,17,47,0,43,46,50,44,51,0,45,49,79,78,73,0,77,82,76,75,81,0,0,4,0,6,7,8,9,10,11,12
49,45,51,44,52,0,46,48,43,0,6,0,5,8,10,12,4,7,11,0,80,77,79,75,78,82,76,81,73,0,0,0,94,99,0,96,0,97,0,100,69,71,0,63,68,70,0,72,0,66,35,34,0,36,38,39,41,37,33,42,26,30,31,25,32,23,28,24,29,27,57,62,0,56,60,54,61,0,55,59,89,88,0,84,0,0,0,85,91,90,13,14,15,0,0,18,19,0,21,22
29,25,31,0,32,27,0,28,23,30,86,83,85,88,90,92,84,87,91,89,60,0,0,55,0,0,0,0,0,54,82,73,74,79,81,0,78,77,0,80,49,51,0,43,48,50,44,52,0,46,15,0,20,16,18,19,21,17,0,22,6,0,11,5,12,3,0,4,9,7,0,42,0,36,0,34,41,38,35,39,0,68,63,64,0,72,66,65,0,70,93,0,95,96,97,98,99,100,1,2
0,5,0,4,12,7,0,8,0,10,66,63,65,0,70,72,0,67,71,69,40,37,0,35,0,42,36,41,0,34,62,53,54,59,0,56,58,57,55,60,29,31,27,23,28,30,24,32,25,26,0,94,100,96,98,99,1,97,93,0,86,90,91,85,92,0,88,84,89,87,17,22,0,16,20,14,21,18,0,19,49,0,43,0,47,0,0,45,51,50,73,74,75,0,0,78,79,80,81,82
69,65,0,64,72,67,0,0,63,70,26,23,25,0,0,0,24,27,31,0,0,97,0,0,98,2,96,1,93,0,22,0,14,0,21,16,18,17,15,20,89,91,0,83,88,90,84,92,0,86,55,54,60,56,0,59,61,57,53,62,46,50,51,45,0,0,48,0,0,47,0,0,73,0,80,74,81,78,75,79,9,0,3,4,7,12,0,5,11,10,33,34,0,0,37,0,39,40,41,0
0,55,61,54,62,57,56,58,53,60,16,13,15,18,20,22,14,17,21,19,90,87,89,85,0,0,86,91,83,84,12,0,4,0,11,6,0,7,0,10,0,81,77,0,0,80,74,0,75,76,45,44,0,0,0,49,51,0,43,52,36,40,41,35,42,33,38,34,0,37,67,72,63,66,70,0,71,68,65,69,99,98,93,0,97,2,96,0,1,100,0,0,25,26,27,0,29,30,0,0
89,85,91,84,92,87,86,0,83,0,46,43,45,0,50,52,0,47,51,49,20,17,0,0,18,22,16,21,0,14,0,0,34,39,41,36,38,37,0,0,0,11,7,3,8,10,4,12,5,0,75,74,80,76,0,79,81,77,73,0,0,70,71,65,72,63,68,0,69,0,0,2,93,96,100,94,0,98,95,99,29,28,23,24,27,32,26,25,31,30,53,0,55,56,57,58,0,60,61,0
99,95,0,94,0,0,0,98,93,100,56,53,55,58,60,62,54,57,61,0,0,0,0,0,0,32,26,31,23,24,52,43,44,49,51,46,0,47,45,50,19,21,17,13,0,20,14,0,0,16,85,84,90,86,88,89,91,87,83,0,76,80,81,0,82,73,78,74,79,0,7,0,3,6,10,4,11,8,5,9,39,38,0,34,0,42,0,35,41,40,0,64,65,66,67,68,69,70,71,72
0,75,81,0,0,77,76,78,0,0,36,0,35,0,40,42,34,37,0,39,0,7,9,5,8,12,6,0,0,4,32,0,24,29,0,26,0,27,25,30,99,1,97,93,98,100,94,2,95,96,65,0,70,0,0,69,71,67,63,72,56,60,61,0,62,53,58,54,59,57,87,92,83,86,90,84,0,88,85,89,0,0,13,14,17,22,16,15,21,0,43,44,45,46,47,48,0,50,51,52
0,15,21,14,22,17,16,18,13,0,76,73,75,78,80,82,74,77,81,79,0,0,49,0,48,52,0,0,43,44,0,0,64,69,71,66,0,67,65,70,39,41,37,33,0,0,34,42,35,36,5,4,10,6,8,0,11,0,3,12,96,100,0,95,0,0,98,94,0,97,27,32,23,26,30,0,31,28,25,29,59,0,53,54,57,62,56,55,61,60,83,84,85,86,87,0,89,90,91,92
0,58,0,57,65,60,59,61,56,63,19,16,18,21,23,25,0,0,24,22,93,0,92,88,91,95,89,94,0,0,0,6,7,12,0,9,11,10,0,13,82,84,0,0,81,0,77,85,0,79,48,47,0,49,51,0,54,50,46,55,39,0,44,38,45,36,41,0,42,40,70,75,66,0,73,67,0,0,68,72,2,0,96,97,100,0,0,98,0,3,26,27,0,29,30,31,32,33,34,35
0,8,0,0,0,10,9,0,6,0,69,66,68,0,73,75,67,70,74,72,0,40,0,38,41,45,39,44,36,37,65,56,57,62,0,0,61,60,58,0,32,0,0,26,0,33,27,35,0,29,98,97,3,99,1,2,4,0,96,0,89,93,94,0,95,86,91,0,92,0,0,0,16,19,23,17,24,21,0,22,0,51,0,47,50,55,49,48,54,53,76,77,78,0,80,81,82,83,84,85
52,48,54,0,55,0,49,51,46,53,0,0,8,0,13,15,0,10,0,12,0,80,82,78,0,85,79,84,76,77,5,96,97,0,4,99,0,100,98,3,0,74,70,66,0,0,67,75,68,69,0,37,43,39,41,42,44,40,36,45,29,33,34,28,35,26,0,27,0,30,0,0,56,0,63,57,64,61,0,62,92,0,86,87,90,0,89,88,0,93,16,0,18,0,20,0,22,0,24,25
42,0,44,0,45,40,0,41,36,43,99,96,98,1,3,0,97,0,4,2,73,70,0,68,71,75,69,74,66,67,95,86,87,92,94,0,91,90,88,93,62,64,60,56,0,63,57,65,0,59,28,27,33,0,31,32,34,30,26,35,19,23,24,0,25,16,21,17,0,20,50,55,46,0,53,47,54,51,48,52,0,0,76,77,80,85,79,0,84,0,0,0,0,9,10,11,12,13,14,15
72,68,74,67,75,70,0,0,66,73,29,26,28,31,33,35,0,30,0,32,3,0,2,0,1,0,0,4,96,97,0,16,17,0,0,19,21,20,0,23,92,0,90,0,91,93,87,95,88,89,58,57,63,59,61,62,0,60,56,65,0,53,54,0,0,46,51,47,52,50,80,85,76,79,83,77,84,0,78,0,12,11,6,7,10,15,9,0,14,13,36,37,38,0,40,41,42,43,44,45
22,18,0,17,25,20,19,0,16,23,79,0,0,81,83,85,0,80,0,0,53,50,52,48,51,55,49,0,46,0,75,66,67,0,74,69,71,70,0,73,42,44,0,0,41,43,37,45,38,39,8,7,13,9,11,12,14,0,6,15,99,3,4,98,5,0,0,97,2,100,30,35,26,29,33,0,0,31,28,32,62,61,0,57,60,65,59,58,64,63,86,0,88,89,90,91,92,93,94,0
82,78,84,0,85,80,0,81,76,0,39,36,38,41,0,45,37,0,0,0,13,10,0,8,11,15,9,14,6,7,35,26,27,32,34,29,0,30,28,0,2,4,0,0,0,3,97,5,98,99,68,67,73,69,71,72,74,70,66,75,59,63,0,58,0,56,0,0,62,0,90,0,86,89,93,87,94,0,88,92,0,0,16,0,20,25,19,18,24,23,46,47,48,49,0,51,52,53,54,55
32,0,34,27,0,30,0,31,26,33,89,0,88,91,93,0,0,0,94,92,63,60,62,58,61,65,59,64,56,57,0,76,77,82,84,79,81,80,78,83,52,54,50,46,0,0,47,55,48,49,0,17,0,0,21,0,24,20,16,25,0,13,14,8,15,6,0,7,12,10,40,0,36,0,0,37,44,41,38,42,72,0,66,0,70,75,69,0,74,0,96,97,98,99,100,1,2,3,4,5
2,98,4,0,5,100,99,0,96,3,59,56,58,0,63,65,0,60,64,62,33,30,0,28,31,35,29,34,26,0,55,46,47,52,54,49,51,50,48,0,0,24,20,16,21,23,17,0,18,19,0,87,93,89,91,92,94,90,86,95,79,0,0,0,85,76,0,77,82,0,10,15,6,9,13,7,14,0,8,12,42,41,36,37,40,0,39,0,44,0,0,67,68,0,70,71,0,73,74,75
92,88,94,0,0,90,89,0,86,93,49,0,48,51,0,0,47,50,54,52,23,20,0,0,0,0,0,0,0,17,45,0,37,42,44,0,41,40,38,43,12,0,10,6,11,0,7,15,0,9,78,77,83,0,81,82,84,80,76,85,69,73,74,0,0,66,71,67,72,70,100,0,96,0,0,97,4,0,98,2,32,31,26,27,0,0,29,28,0,33,56,57,58,59,60,61,62,63,64,65
77,73,79,72,80,75,0,76,71,78,34,31,33,0,38,40,32,35,39,37,0,5,0,0,6,10,4,9,1,0,30,21,0,27,29,24,26,25,23,0,97,99,95,91,96,98,92,100,93,94,0,62,0,64,66,67,69,0,61,70,54,0,59,53,60,51,56,0,57,55,85,90,81,0,88,0,89,86,83,87,17,0,0,12,0,20,14,0,19,18,41,42,43,44,0,46,0,0,49,50
0,83,89,82,90,85,84,86,81,88,0,41,43,46,48,50,42,45,49,47,18,15,0,13,16,0,14,19,11,12,40,0,32,37,39,34,36,35,33,38,0,9,0,0,6,0,0,10,3,4,73,72,78,74,76,0,79,75,71,80,64,0,69,63,0,0,66,62,67,65,0,100,0,94,0,0,99,96,93,97,27,26,0,22,25,30,24,23,0,28,51,52,0,54,55,56,57,58,59,60
47,43,49,0,50,45,44,0,41,0,4,1,3,6,8,10,2,0,9,7,0,75,0,73,76,80,74,0,71,72,100,91,92,97,99,94,96,95,93,98,67,69,65,61,66,68,62,70,63,0,33,32,38,34,36,37,0,0,31,40,24,28,29,23,30,21,26,22,27,25,55,60,0,54,58,52,59,56,53,57,87,86,81,0,85,90,0,83,89,88,11,12,0,14,0,16,0,0,19,0
0,53,0,52,0,55,0,56,51,58,14,11,0,16,18,20,12,15,19,17,88,85,0,0,86,0,0,89,81,82,10,1,0,7,9,4,0,5,0,8,77,0,75,71,76,78,0,80,73,74,43,0,48,44,0,47,49,45,41,0,34,38,39,33,40,0,36,32,37,35,65,70,61,64,68,62,69,66,63,67,97,96,91,0,95,0,94,0,99,98,21,22,0,24,25,0,0,28,29,30
17,0,0,0,20,15,14,16,11,18,74,0,73,76,0,0,72,75,0,77,48,45,47,43,0,50,44,49,0,0,70,0,0,0,0,0,66,65,63,0,37,39,35,0,0,0,32,40,33,34,3,2,0,4,6,7,9,0,1,0,94,98,0,93,100,91,0,92,0,95,25,30,0,0,28,22,29,0,23,0,57,0,51,52,55,60,54,53,59,58,81,82,83,84,85,86,87,88,89,90
7,3,9,2,0,5,4,0,1,0,0,0,63,66,68,70,62,65,69,67,38,0,37,0,36,40,34,39,31,0,60,51,52,57,59,0,56,0,53,0,27,29,25,21,26,0,22,0,23,0,0,0,0,0,96,97,99,95,91,100,84,88,89,83,0,81,86,82,87,85,15,0,0,0,0,12,19,16,13,17,47,46,41,42,45,50,44,43,49,48,0,72,73,0,75,76,77,78,79,80
0,93,99,92,0,95,94,0,91,98,54,51,53,56,58,60,0,0,0,57,28,25,0,23,26,0,24,29,0,22,50,41,42,47,49,44,0,45,0,0,17,19,15,11,16,18,12,20,13,0,0,0,88,84,86,87,89,85,81,90,74,0,79,73,80,0,76,72,0,75,5,10,1,4,0,2,0,0,3,7,37,36,31,32,35,40,34,33,39,38,61,62,63,0,65,66,0,68,69,70
0,33,39,32,0,35,34,36,31,38,94,91,0,96,98,100,92,95,99,0,68,0,67,63,66,70,64,69,61,62,0,0,0,87,89,84,86,85,0,88,57,0,55,51,56,58,52,0,53,54,23,22,28,24,0,27,29,0,21,0,14,18,19,13,20,11,16,12,17,15,45,50,41,44,0,42,0,0,43,47,77,76,71,72,75,0,74,73,79,0,0,2,3,4,0,6,7,0,0,0
27,23,29,22,30,0,24,0,21,28,84,81,83,86,88,90,0,85,89,0,58,55,57,53,56,60,54,0,51,52,0,71,72,77,79,74,76,75,0,78,47,49,45,41,46,48,42,50,43,44,13,12,18,0,16,17,19,15,11,20,0,8,9,0,0,1,6,0,7,0,35,40,31,34,38,32,39,36,33,37,67,66,61,62,65,70,64,0,69,68,0,0,0,0,0,0,0,0,0,100
67,63,69,62,70,65,64,66,61,68,0,21,23,26,28,30,22,25,29,27,98,0,97,93,96,100,94,99,91,92,20,0,12,17,19,14,0,15,13,18,87,89,85,81,86,88,82,90,83,84,53,0,58,54,56,57,0,0,0,0,44,0,49,43,50,41,0,42,47,45,75,0,71,74,78,72,79,0,73,0,7,6,1,0,5,10,4,3,0,8,0,0,33,34,35,0,0,38,39,40
56,0,58,51,59,54,0,55,50,0,13,10,12,15,0,19,11,14,18,0,87,84,0,82,0,89,0,0,80,81,9,0,0,6,0,3,5,4,2,7,0,0,74,70,75,77,71,79,72,73,42,0,47,43,45,46,0,44,40,49,33,37,38,32,39,30,35,31,36,34,64,69,60,63,67,61,0,65,62,66,96,95,90,91,94,99,93,92,98,97,20,21,22,0,24,25,26,27,28,0
0,0,88,81,0,84,0,85,80,0,43,40,42,0,47,49,41,44,48,46,0,0,16,12,15,0,0,18,0,0,39,0,31,0,0,33,0,34,0,37,0,8,4,0,5,7,1,9,2,3,72,71,77,0,75,0,78,74,70,79,63,67,0,62,69,60,65,61,66,64,94,99,0,93,97,91,98,95,92,96,26,25,20,21,24,29,0,22,28,27,50,51,52,53,54,55,56,57,58,0
0,12,18,11,19,14,0,15,10,0,0,0,72,75,0,79,71,74,78,76,47,44,0,42,45,49,43,48,0,41,69,0,0,0,68,63,65,64,62,67,36,38,34,30,35,0,31,39,32,0,2,0,0,3,5,6,0,0,0,9,93,0,98,92,0,90,95,91,96,0,24,29,20,23,27,21,0,25,22,26,56,55,50,0,54,59,53,52,58,57,80,81,82,0,84,85,0,87,0,89
96,0,0,91,0,94,0,95,90,97,0,50,52,55,57,59,0,54,0,56,27,0,26,22,25,0,23,0,20,21,49,0,0,46,48,43,45,44,0,47,16,18,0,10,15,17,0,19,12,0,82,81,0,0,85,0,88,84,80,0,73,0,78,0,79,70,75,0,76,74,0,9,100,3,0,1,0,5,2,6,36,35,0,0,34,0,33,32,38,37,60,61,62,63,64,65,0,0,68,0
0,62,68,61,69,64,63,65,60,67,23,20,22,25,27,0,21,24,0,26,0,0,96,92,95,99,0,98,0,91,19,10,11,16,18,0,15,14,12,17,86,0,84,0,85,87,81,89,82,83,52,51,0,53,55,56,0,54,50,59,43,47,48,42,49,40,45,41,46,44,0,79,0,73,77,71,78,0,72,76,0,0,100,0,0,9,3,2,8,7,0,31,32,0,34,0,36,0,0,39
46,42,0,41,49,44,0,45,40,47,0,100,2,5,7,9,1,4,8,6,77,74,76,0,75,79,0,78,70,71,0,90,91,96,98,0,0,94,0,97,66,0,0,60,0,67,61,69,62,63,32,31,37,0,35,0,38,34,30,39,23,27,0,22,29,20,25,0,26,24,54,59,50,53,0,51,0,55,0,56,0,85,0,81,84,89,83,82,88,87,0,11,12,13,0,15,16,0,18,19
26,22,28,0,29,24,23,25,20,27,83,80,0,85,0,89,81,84,88,86,0,54,0,52,0,59,53,0,50,51,79,70,71,76,0,73,75,74,72,77,46,48,44,40,45,47,41,49,42,43,12,11,17,13,15,16,18,14,10,19,3,7,8,0,9,0,0,1,6,4,34,39,30,33,37,0,38,35,32,36,66,65,60,61,0,69,0,62,0,67,90,91,0,93,0,0,96,97,0,99
76,72,78,71,79,74,0,0,70,77,33,0,32,35,37,39,0,34,38,36,7,4,6,2,5,9,3,8,100,0,0,0,0,26,0,0,25,24,22,0,0,0,0,90,95,97,0,0,92,93,62,61,67,63,0,66,0,0,60,0,53,57,58,52,59,50,55,51,56,54,84,89,80,83,87,81,88,85,82,0,16,15,0,11,14,0,13,12,18,17,0,41,42,43,0,45,46,0,48,0
6,0,8,1,0,0,0,0,100,0,0,60,62,65,67,69,61,64,0,66,0,0,0,32,35,39,33,38,30,31,59,50,51,56,58,53,55,54,52,57,26,28,0,0,0,27,21,29,22,23,92,91,97,0,95,96,98,94,90,99,83,87,88,82,89,80,85,81,0,84,14,0,0,13,17,11,18,0,0,0,46,45,40,41,44,49,43,42,48,47,0,71,72,73,74,0,76,77,78,79
36,32,38,31,39,34,33,0,30,37,93,90,92,95,97,99,91,94,0,96,0,64,66,62,65,69,0,68,60,61,89,80,0,86,88,0,85,0,82,87,56,58,0,50,55,57,51,0,0,53,22,21,27,23,0,26,28,24,0,29,13,17,0,0,19,10,0,11,16,14,44,49,0,43,47,41,48,45,42,0,76,0,70,71,74,0,73,72,78,77,100,1,2,3,4,5,0,7,8,9
