0,56,49,48,50,0,53,55,54,0,27,0,0,24,29,28,22,26,45,0,41,40,0,39,43,47,46,0,32,30,0,0,36,0,35,37,19,14,15,20,18,0,12,0,17,10,3,6,11,8,9,4,5,7,0,61,0,65,58,60,63,59,0,76,2,79,0,78,75,0,0,77,68,67,0,73,69,71,0,0,72
24,0,0,0,0,25,0,0,0,75,81,77,79,78,2,1,76,0,18,0,0,13,15,0,0,20,19,0,5,0,6,7,9,0,8,10,73,68,69,74,0,67,66,70,71,64,57,60,65,62,63,0,0,61,0,0,30,38,31,0,0,32,35,49,56,52,53,51,48,55,54,0,0,40,0,46,42,44,0,43,45
33,38,31,30,32,0,0,37,36,3,9,0,7,6,11,10,4,8,27,26,23,0,0,0,25,29,28,13,0,12,15,0,18,0,17,19,1,77,78,0,81,76,75,79,80,73,66,69,74,0,72,67,68,70,0,0,39,0,0,0,45,0,44,0,65,61,62,0,57,64,63,59,0,49,48,55,51,0,56,0,54
42,0,0,0,41,43,44,0,0,0,18,0,16,15,20,19,13,17,36,35,32,31,33,30,34,38,37,0,0,0,24,25,0,0,26,28,10,5,6,11,0,0,0,7,8,1,75,78,2,80,81,0,0,79,0,0,48,56,49,51,54,50,0,67,74,70,71,69,66,73,0,68,59,0,0,0,0,62,65,61,63
78,2,76,75,0,79,80,1,81,48,0,50,0,0,56,55,0,53,72,0,68,0,69,66,0,74,0,0,59,0,60,0,0,65,62,64,46,0,42,47,45,40,39,0,0,37,30,33,38,35,36,31,0,34,10,7,3,11,4,6,9,5,0,22,0,25,26,24,21,0,0,23,14,13,12,0,15,17,20,0,18
69,74,67,66,68,70,0,73,72,0,45,41,43,42,0,46,40,44,63,62,59,0,60,57,61,65,64,49,50,48,51,52,54,0,53,55,0,32,33,38,36,0,30,34,35,28,21,24,0,26,0,0,23,0,1,79,0,2,76,0,81,77,80,13,0,16,17,15,12,0,0,14,0,0,0,10,6,8,11,7,0
15,20,13,12,14,16,17,19,18,66,0,68,70,69,0,73,67,0,0,8,5,0,6,3,7,11,10,76,0,75,0,79,0,2,80,1,64,0,60,0,63,58,57,61,62,0,0,51,56,53,54,0,50,52,28,25,21,29,22,24,27,23,26,40,47,43,0,42,39,46,45,41,32,0,0,0,33,35,38,34,0
60,65,0,0,59,61,62,64,0,0,36,32,34,33,0,0,31,35,54,53,50,49,51,48,0,56,55,40,41,39,42,43,45,47,44,46,28,23,24,0,27,0,21,0,26,19,0,15,20,17,18,13,14,16,73,0,66,74,0,69,72,0,0,0,0,7,8,0,3,0,9,5,77,76,75,1,0,80,2,79,81
70,75,68,67,69,71,0,0,73,40,0,42,0,43,48,47,41,45,64,63,60,0,61,58,62,66,65,50,51,49,0,53,55,57,54,0,38,0,34,0,37,32,31,35,36,29,22,25,0,27,28,23,24,26,2,80,0,3,77,79,1,78,81,0,0,0,0,0,13,20,19,0,0,5,4,0,7,9,12,8,10
25,30,23,22,0,26,0,29,28,76,1,0,0,79,0,2,77,0,0,0,15,0,16,13,0,21,20,5,6,4,7,8,10,12,0,11,74,69,70,0,0,0,67,71,72,0,58,0,0,0,0,0,60,62,38,35,31,0,32,34,37,33,36,0,0,53,54,52,49,0,55,51,42,0,40,47,43,0,0,0,46
34,39,0,31,33,35,0,0,0,4,0,6,8,0,12,11,5,9,0,27,24,23,0,22,26,0,29,14,15,13,16,17,19,21,0,20,2,78,79,0,1,77,76,80,81,74,67,70,75,0,73,0,69,0,47,0,40,48,41,43,46,42,45,59,0,62,63,61,58,65,64,0,0,50,49,56,52,54,57,0,0
43,48,41,40,0,44,45,47,46,13,0,15,0,16,21,20,14,18,37,0,0,0,34,0,35,0,0,23,0,0,25,26,28,30,27,0,0,6,7,0,10,5,4,0,0,0,0,79,3,81,1,77,0,80,56,0,49,57,50,52,55,0,54,68,75,71,72,0,67,0,73,0,60,59,58,65,61,0,66,62,64
16,0,14,0,0,0,18,20,19,67,73,0,71,0,75,0,68,72,10,9,6,0,0,4,8,12,11,0,78,0,79,0,1,3,81,0,65,0,61,66,64,59,58,0,0,56,49,52,57,54,55,50,0,53,29,26,0,30,23,25,28,0,27,41,0,0,0,43,40,47,46,0,33,32,31,38,34,0,39,0,37
0,3,0,76,78,0,81,2,1,0,55,0,53,52,0,0,50,54,73,72,69,68,0,67,0,75,74,59,60,58,61,62,0,66,0,65,47,42,43,48,46,41,40,44,45,0,0,34,39,0,37,0,33,35,0,0,4,12,5,0,0,0,9,0,30,26,27,25,0,29,0,0,15,14,13,20,0,18,21,17,19
7,12,5,4,6,8,9,11,10,58,64,60,0,0,66,65,59,63,1,0,78,0,79,0,80,3,2,68,69,0,70,0,73,0,72,0,56,51,52,0,55,0,49,53,54,47,0,43,0,45,0,41,42,44,20,17,13,0,14,0,19,0,0,0,39,0,36,0,0,38,37,33,0,23,22,29,25,27,0,26,0
0,66,59,0,0,62,63,65,64,31,0,33,0,34,39,38,32,36,55,54,51,50,52,0,0,0,56,41,42,40,0,44,46,48,45,0,29,24,25,30,0,23,22,26,27,0,13,0,21,18,19,14,15,17,0,71,67,75,68,70,0,69,72,5,12,8,9,7,0,11,0,0,0,77,76,2,79,81,3,80,1
52,57,50,49,51,0,54,56,55,22,0,0,26,25,30,29,23,27,46,0,0,0,43,40,44,48,0,32,33,31,0,0,37,39,36,38,20,0,0,21,19,14,13,17,18,11,4,7,12,9,10,5,6,8,0,62,58,66,59,61,0,0,63,0,3,80,81,0,76,0,1,78,0,0,0,74,70,0,75,0,73
48,53,46,45,47,49,50,0,51,18,0,20,22,21,26,25,0,23,42,0,0,37,39,36,0,44,43,28,29,27,30,31,0,0,32,34,0,11,12,17,0,10,9,0,14,7,81,0,0,5,6,1,2,4,61,0,54,62,55,57,60,56,59,0,80,0,77,75,72,79,78,74,0,64,0,70,0,68,71,67,69
0,80,0,72,74,76,77,79,78,0,51,47,49,48,53,52,0,50,0,68,65,64,66,63,67,71,70,55,56,0,0,0,60,62,0,0,43,38,39,44,42,37,0,40,0,34,27,30,35,32,33,0,0,31,0,4,81,8,1,0,6,2,5,19,26,22,23,21,0,25,0,20,11,0,9,16,12,14,17,13,15
21,0,19,0,20,22,0,0,24,72,78,74,76,0,80,0,73,0,15,14,11,0,0,9,13,0,16,1,2,81,0,4,0,8,5,7,0,0,0,71,0,64,63,67,0,61,54,57,62,59,60,0,56,58,0,31,27,35,0,30,33,29,0,46,0,0,50,48,0,52,51,47,38,37,36,0,39,41,0,40,42
3,0,1,0,2,4,5,7,0,54,0,56,58,57,62,61,0,59,78,77,74,0,0,72,76,80,79,64,65,0,66,0,0,0,68,0,52,0,48,53,51,46,0,49,0,43,36,39,44,41,42,37,38,0,16,0,9,0,10,0,15,11,0,0,35,31,0,0,27,34,33,29,20,19,0,25,21,0,26,0,24
66,71,64,63,65,67,68,0,69,36,0,38,40,0,44,43,37,41,60,0,0,55,57,0,58,62,0,46,47,45,48,49,0,53,50,52,34,0,30,35,0,28,27,31,0,25,18,21,26,23,24,19,20,0,79,76,0,80,73,75,0,0,77,10,17,0,0,12,0,0,0,11,2,1,0,7,3,0,0,4,0
30,35,0,27,29,0,0,34,33,0,6,2,4,3,8,7,1,5,24,23,20,0,21,0,22,26,25,10,11,0,12,13,15,17,14,16,79,74,75,80,0,0,72,76,0,0,0,0,71,68,0,64,0,67,43,40,0,0,0,39,42,38,41,0,0,0,0,0,54,0,60,56,47,0,45,52,0,50,53,49,51
0,0,37,36,38,0,41,43,0,9,15,0,0,12,17,16,0,0,33,32,29,0,30,0,31,35,0,19,20,18,21,22,24,26,23,25,7,2,3,8,6,1,0,4,0,0,72,0,0,77,78,73,74,76,0,49,45,53,46,48,51,0,50,64,71,67,68,66,0,70,0,65,56,55,54,61,57,59,62,58,60
57,62,55,54,56,0,59,61,60,27,0,0,31,30,35,34,28,32,51,50,47,46,48,0,49,0,0,37,38,36,39,40,0,44,41,0,25,20,21,0,24,19,18,22,0,16,9,12,17,14,0,10,0,13,70,67,63,0,0,0,69,65,68,1,8,4,5,0,0,0,6,2,0,73,72,79,75,0,0,76,78
12,0,10,9,11,13,14,16,15,63,69,0,67,66,0,70,64,68,6,5,2,1,3,0,4,8,7,73,74,72,75,76,0,80,77,0,61,56,0,62,60,55,54,58,59,0,0,48,53,0,0,46,0,49,0,22,18,26,0,21,0,0,23,37,44,0,41,0,36,43,0,38,29,0,27,34,30,32,35,31,0
0,45,38,0,39,41,42,44,43,10,16,0,14,13,18,0,11,15,34,33,0,29,31,28,32,36,35,20,0,19,22,0,0,27,0,26,8,3,4,0,7,2,1,0,0,80,0,76,81,78,0,0,75,77,53,50,46,54,47,49,52,48,51,65,72,68,69,67,64,0,70,66,57,56,55,62,0,60,63,59,61
0,0,2,1,3,5,6,8,7,0,61,57,59,0,0,62,0,60,0,78,75,74,76,0,77,81,80,65,66,64,0,68,0,72,69,71,53,48,49,54,0,47,46,0,0,44,37,0,45,42,43,38,0,41,17,14,0,18,0,13,16,12,15,29,36,32,33,31,28,35,0,30,21,0,19,26,0,24,0,23,25
58,63,56,55,57,0,60,0,61,28,34,0,0,31,36,35,29,33,52,51,48,47,49,46,50,54,53,38,0,37,0,41,43,45,0,44,26,21,22,0,25,20,0,23,24,17,10,13,18,0,0,0,0,14,71,68,64,72,65,67,70,0,69,0,9,5,6,4,1,8,7,3,75,0,0,80,76,78,81,77,79
49,54,0,46,0,50,51,53,52,0,0,21,23,22,0,26,20,24,43,42,0,38,0,37,41,45,0,0,30,0,31,0,34,36,33,35,17,12,0,18,16,11,10,14,0,8,1,0,9,6,7,2,3,5,62,59,55,63,56,58,61,0,60,0,81,77,78,76,73,80,79,75,66,65,64,0,67,0,72,68,70
31,36,29,28,0,32,0,35,34,1,7,3,0,4,9,8,2,6,25,24,21,0,22,19,23,0,0,0,0,10,13,14,16,18,15,17,80,75,76,81,0,74,73,77,0,71,64,67,72,0,70,65,66,68,44,0,37,45,38,40,0,39,0,0,63,0,0,58,55,0,61,57,0,47,46,0,49,0,54,0,52
0,81,0,73,75,77,78,80,79,46,0,0,50,49,54,0,47,51,0,69,66,65,67,0,68,0,71,56,57,55,58,0,61,63,60,62,44,39,40,0,43,38,0,41,42,35,28,31,0,33,34,29,0,32,0,5,1,9,2,0,7,3,0,20,27,23,24,0,19,26,25,21,12,11,10,17,13,15,18,14,16
67,72,65,64,66,68,69,0,70,37,43,0,41,40,45,44,38,42,61,60,57,56,0,55,59,63,62,47,0,46,49,50,0,54,0,53,35,0,31,36,34,29,0,0,33,0,19,22,27,24,0,0,0,0,0,77,73,81,0,0,0,75,78,11,18,14,15,13,10,17,16,12,0,2,1,8,4,6,0,5,7
22,27,20,19,21,0,24,26,25,0,0,75,77,76,0,80,0,78,16,15,12,11,13,10,0,0,0,0,0,1,4,0,7,9,0,8,0,66,67,72,70,65,0,68,69,0,55,58,0,60,61,56,57,59,35,0,0,0,29,0,34,30,0,47,54,50,51,0,46,53,0,48,39,38,37,0,40,0,45,41,43
13,18,11,10,0,14,0,17,16,64,70,66,68,0,0,71,65,0,7,6,3,2,4,0,0,9,0,74,75,73,76,77,79,81,0,0,62,57,0,63,61,56,55,0,60,0,46,0,54,51,52,47,0,50,26,23,19,27,20,0,25,0,24,38,0,41,42,40,37,44,43,39,30,29,28,35,31,0,0,32,0
32,0,0,29,0,33,34,36,0,2,8,0,6,5,10,0,3,7,26,25,22,21,23,0,24,0,0,12,13,11,14,15,17,0,16,18,0,76,0,0,0,75,74,78,79,72,0,68,73,0,71,66,67,0,45,0,38,46,39,41,0,40,43,0,64,60,0,59,56,63,0,0,0,48,47,0,50,52,0,51,0
0,55,48,0,49,51,52,0,53,0,26,22,0,23,28,27,21,25,44,43,40,39,41,0,0,0,45,30,31,29,32,33,0,0,34,36,18,13,14,19,17,12,11,15,0,9,2,5,10,7,0,3,4,6,63,60,56,0,57,59,62,0,61,75,0,78,79,0,0,81,0,76,67,66,0,72,0,70,73,69,0
41,0,39,38,0,42,43,0,44,11,17,13,15,14,19,18,12,16,35,34,31,30,32,29,33,37,36,0,22,0,23,0,0,28,25,0,9,4,5,10,8,3,2,0,0,81,74,0,1,79,80,0,76,78,0,0,0,55,48,0,53,49,52,66,0,69,70,0,65,72,0,67,58,0,56,63,59,61,64,60,0
68,73,66,65,67,69,0,72,71,38,0,40,42,41,0,0,0,43,62,61,0,0,59,0,60,64,0,48,49,47,0,51,53,55,52,54,36,31,32,37,35,30,0,33,0,0,20,23,28,25,0,21,22,0,0,78,74,0,75,0,0,76,79,12,19,15,16,14,11,18,17,0,4,0,0,9,5,0,10,6,8
59,64,57,0,58,0,61,63,62,29,0,31,0,0,0,36,30,34,53,0,49,48,50,47,51,0,54,39,40,38,41,42,0,46,43,45,27,0,23,28,26,0,20,24,25,18,11,14,0,16,17,0,0,15,72,69,65,73,66,68,71,67,0,3,10,6,7,5,0,0,8,4,0,0,74,81,77,79,0,78,80
0,1,75,74,76,0,79,81,80,47,53,49,0,50,55,54,48,52,0,70,67,66,68,65,69,73,72,0,58,0,59,60,62,64,61,63,45,0,41,0,44,0,38,42,43,36,29,0,0,34,35,0,0,0,9,6,0,0,0,5,0,4,7,21,0,24,25,23,20,27,0,22,13,12,11,18,0,0,19,15,17
14,0,0,0,13,15,16,18,17,65,0,67,69,68,73,72,66,70,8,7,4,3,0,2,6,10,9,0,0,74,0,78,80,1,79,81,63,58,59,0,0,57,0,60,0,54,0,50,55,52,53,48,49,51,27,24,0,0,21,23,0,22,25,0,46,42,43,41,38,45,44,40,31,0,29,36,0,34,37,0,0
23,28,21,20,22,24,25,27,26,74,80,76,78,77,1,0,75,0,17,16,0,12,14,0,0,19,0,3,4,0,0,6,0,0,0,9,0,67,68,73,71,0,0,69,70,0,56,59,64,61,62,57,58,60,36,0,29,37,0,32,35,31,34,48,0,0,0,50,47,54,53,49,40,39,38,45,41,43,0,42,0
5,10,0,2,4,6,7,9,8,56,0,58,0,0,64,63,0,0,80,0,76,75,77,74,78,1,81,66,67,0,68,69,71,0,0,72,54,49,0,55,53,48,47,0,0,45,38,0,46,43,0,39,40,42,18,15,11,19,0,0,17,13,16,30,37,33,0,32,0,36,35,31,22,21,20,27,23,0,28,24,26
10,15,0,7,0,11,12,0,0,61,67,63,0,0,0,0,62,66,4,3,81,80,1,79,2,6,5,71,72,70,73,74,76,0,75,77,59,54,55,60,58,53,52,56,57,50,43,46,51,48,0,44,45,47,23,0,16,24,0,0,0,18,21,35,42,0,39,37,34,41,40,36,27,26,25,32,28,0,33,0,31
37,42,0,0,36,38,39,41,40,7,13,9,11,0,15,14,8,0,31,0,0,26,0,25,29,0,32,0,18,16,0,0,22,24,21,23,0,81,1,6,4,80,0,2,3,77,70,73,78,0,0,71,72,0,50,47,0,51,44,46,49,45,48,62,69,65,66,64,61,68,67,0,54,53,52,59,0,57,0,56,58
28,33,26,0,27,0,30,32,31,0,4,81,2,1,6,5,0,3,0,0,0,17,19,16,0,0,23,8,9,0,10,11,0,15,0,14,77,72,73,78,76,0,70,74,0,68,61,64,69,66,0,62,0,65,41,38,34,42,35,37,40,36,39,0,60,56,57,0,0,59,58,54,45,44,0,50,46,48,0,47,0
0,6,80,79,81,2,3,5,4,0,58,54,56,55,60,0,53,57,0,75,72,71,0,70,74,78,77,0,63,61,64,65,0,0,66,0,0,45,0,51,49,44,0,0,48,41,34,0,42,39,40,35,36,0,14,11,7,15,0,10,13,9,12,26,0,29,30,28,0,32,31,27,18,17,16,23,0,0,24,20,0
73,78,0,70,72,0,75,77,76,43,0,45,47,46,0,0,44,48,67,66,0,62,0,61,65,69,0,0,54,0,55,56,58,60,57,59,41,0,0,42,40,35,34,38,39,0,0,28,0,30,0,26,27,29,0,0,0,0,80,0,0,0,3,17,24,20,21,19,16,23,22,0,9,0,7,14,10,12,15,0,13
19,24,17,16,0,0,0,23,22,70,76,72,74,73,78,77,0,75,13,12,9,8,10,7,11,0,14,0,81,79,1,2,4,6,3,5,68,63,64,69,0,62,61,0,0,0,52,55,60,0,0,0,54,0,0,0,0,0,26,28,0,0,30,44,51,47,48,46,43,0,49,0,0,35,34,41,37,39,0,38,40
64,69,0,61,63,65,0,0,67,34,40,0,38,37,0,41,35,39,58,57,54,53,55,52,0,0,0,44,0,43,46,47,49,51,0,50,32,27,28,33,0,26,25,29,0,23,16,0,24,21,22,17,18,0,0,74,0,78,0,73,0,72,75,0,15,11,0,10,7,14,13,0,81,0,79,5,0,3,6,2,0
46,51,0,43,45,0,0,50,49,16,0,0,20,19,24,23,17,21,40,39,36,35,37,34,38,42,41,26,27,25,28,29,31,33,30,0,0,9,0,15,13,8,7,11,12,5,79,0,6,3,4,80,0,2,0,0,52,60,0,55,58,54,57,71,0,74,0,73,70,77,0,0,0,0,61,0,64,0,69,65,67
55,60,53,52,54,0,0,59,58,25,0,27,29,28,33,0,26,30,49,48,0,0,0,43,47,51,50,35,36,34,37,0,40,42,39,41,23,0,19,24,22,0,16,20,21,14,7,10,0,12,13,8,0,0,68,0,0,0,62,64,0,63,66,80,6,2,0,0,79,5,4,81,72,71,70,77,73,75,0,0,0
0,40,33,0,0,36,37,39,0,5,11,7,9,8,13,0,6,0,29,28,0,24,26,0,27,0,0,15,16,14,0,18,0,22,19,0,3,79,80,4,0,78,77,0,0,75,68,0,76,73,74,69,70,72,0,45,0,49,42,0,47,0,0,60,67,63,64,62,59,66,65,61,52,51,50,57,0,55,58,54,56
0,67,60,0,61,63,64,66,65,0,38,34,36,0,40,0,0,37,56,55,0,51,0,50,54,58,57,42,43,41,44,45,47,49,46,48,30,25,26,31,29,24,23,27,28,0,14,0,0,19,20,15,16,18,75,72,68,76,69,71,74,0,73,6,0,0,0,8,0,0,0,7,0,0,77,3,80,1,4,81,2
71,76,69,68,70,0,0,0,0,41,47,43,45,44,49,0,42,46,0,0,0,60,0,0,63,0,66,0,52,0,53,54,56,58,55,0,0,34,35,40,38,33,32,36,37,0,23,26,31,0,29,24,25,27,3,81,77,4,78,80,2,79,0,0,22,18,0,17,14,21,20,0,7,6,5,12,8,10,13,9,11
0,13,6,5,0,9,10,12,0,59,65,61,0,62,67,66,0,64,2,1,0,78,0,77,81,4,3,69,0,0,0,72,0,76,73,75,57,52,53,58,56,51,0,54,0,0,41,44,49,46,0,42,43,45,21,18,14,22,0,17,0,16,19,33,0,0,37,35,32,39,38,0,0,24,23,30,26,28,31,27,29
17,22,0,14,16,18,19,21,20,68,74,70,0,0,76,75,69,73,0,0,7,6,8,5,9,0,0,0,79,0,80,0,2,4,1,3,66,61,62,67,65,0,0,63,64,57,50,53,58,55,56,51,0,54,0,27,23,31,24,26,0,0,0,42,0,45,0,44,0,48,47,0,34,33,32,0,35,37,40,36,38
44,49,0,0,43,45,46,48,0,0,0,16,0,17,22,21,0,19,38,37,34,33,35,32,36,0,39,24,0,23,26,0,29,0,0,30,12,7,0,13,11,6,5,9,10,3,77,80,0,0,2,78,0,0,57,0,0,58,51,53,0,0,55,69,76,0,0,0,68,75,74,70,61,60,59,0,0,64,67,63,65
53,58,51,50,52,54,0,57,0,23,29,25,27,26,31,30,24,28,0,46,43,42,44,41,45,49,48,33,0,32,35,36,38,40,37,39,21,16,17,22,20,0,14,18,19,0,5,8,0,0,11,0,7,0,66,63,59,67,60,62,0,61,64,0,4,81,1,80,0,3,0,0,70,0,68,0,0,0,76,72,74
80,4,0,77,79,0,1,3,0,50,56,52,54,53,58,57,51,55,74,73,70,69,71,68,72,76,0,60,0,59,62,0,65,67,0,0,48,43,0,49,47,0,41,0,46,39,0,35,40,0,38,33,34,36,12,0,5,13,6,8,11,7,10,24,31,27,28,26,23,0,29,0,16,0,0,0,17,0,0,0,20
26,31,0,0,25,27,28,30,29,77,2,79,81,80,4,3,0,0,20,0,16,15,17,14,18,22,21,6,0,5,0,9,11,0,10,12,75,0,71,76,0,69,68,72,73,0,0,62,67,0,65,60,61,63,39,0,32,40,33,35,38,34,37,51,58,54,0,53,0,57,0,52,43,42,41,48,0,0,49,0,47
81,5,79,78,80,1,2,4,3,0,0,0,55,54,0,58,52,0,75,74,71,70,0,69,73,0,0,61,62,60,0,64,0,68,65,67,49,44,45,50,0,43,42,0,0,40,33,0,41,38,0,34,35,37,0,10,6,14,7,9,12,0,0,25,32,0,29,27,24,31,30,0,17,16,15,22,0,0,23,19,21
0,0,7,6,8,10,11,13,12,60,0,0,64,63,0,67,0,65,3,0,80,0,0,78,1,5,4,0,0,69,72,73,0,77,74,76,58,53,0,59,57,52,0,55,56,49,42,0,50,0,48,43,0,46,22,19,15,23,16,18,21,0,20,34,0,37,38,36,33,0,39,35,0,0,24,31,27,29,32,28,0
63,68,61,60,62,64,0,0,0,33,39,35,0,36,41,0,34,38,57,56,53,0,0,51,55,59,58,0,44,0,45,46,48,0,0,49,31,26,0,32,30,25,24,28,29,22,15,0,0,20,21,16,17,19,76,73,69,77,70,72,0,71,74,7,0,10,11,0,0,13,0,0,0,0,0,4,0,0,5,1,3
0,0,0,0,35,0,0,40,0,0,12,8,0,0,0,0,7,0,30,29,0,0,0,24,0,0,31,16,17,15,18,19,21,23,20,0,4,80,81,5,3,79,0,1,2,0,69,0,77,74,75,0,71,0,49,46,42,50,43,45,48,44,47,61,68,64,65,63,60,67,0,62,53,52,51,58,54,56,0,55,0
0,23,16,0,17,19,20,0,21,69,0,0,73,72,77,0,0,0,12,11,0,0,0,0,10,0,13,79,0,78,0,1,3,5,2,0,67,62,0,68,66,61,60,0,65,58,51,0,59,56,0,0,53,0,31,28,24,32,25,27,30,26,29,43,50,46,0,45,42,0,0,44,35,34,0,40,0,38,41,0,39
27,0,25,24,0,28,29,31,30,78,3,80,0,81,5,4,79,2,0,20,17,0,18,15,19,23,22,7,0,6,9,0,12,14,11,0,76,71,72,0,0,70,0,73,74,67,0,0,68,65,66,61,62,0,40,37,33,41,34,0,39,35,38,0,59,0,0,0,0,0,57,53,44,0,0,49,0,47,50,46,0
0,0,43,0,0,46,0,49,48,15,21,17,0,0,23,22,0,20,39,38,35,34,36,33,37,0,40,25,26,24,0,28,0,32,29,31,0,8,9,0,12,7,0,10,11,4,78,0,5,2,3,79,80,0,58,0,51,0,52,0,57,53,56,0,77,73,74,72,0,0,75,71,0,0,60,67,63,65,68,64,66
0,0,52,51,53,55,56,58,57,24,30,26,28,27,0,0,25,29,48,0,0,43,45,42,0,50,49,34,35,33,0,37,39,41,38,40,22,17,18,23,0,0,15,19,20,13,0,0,14,11,12,7,0,10,0,0,60,68,61,63,66,62,65,79,5,1,2,0,78,4,3,80,0,70,0,0,72,74,77,0,0
72,77,70,69,71,73,74,76,0,42,48,44,46,0,50,0,0,0,66,65,0,61,63,60,0,68,0,52,53,51,0,55,57,0,56,58,0,35,0,41,39,34,0,37,38,31,24,27,32,0,30,25,26,28,4,1,0,5,79,81,3,0,2,0,23,19,20,18,0,22,0,0,8,0,6,13,9,11,0,10,12
