11,5,9,0,8,7,0,10,24,22,0,0,27,26,21,25,0,34,30,0,33,29,31,32,37,0,39,40,41,42,43,44,55,0,59,53,0,60,56,58,0,2,0,64,0,0,0,62,45,0,50,47,51,0,0,46,14,13,0,0,0,17,19,18
35,29,0,30,32,31,36,34,48,46,47,0,51,50,0,49,59,58,54,0,57,0,55,56,0,62,63,0,1,2,0,0,15,17,19,13,14,0,16,0,25,0,21,0,0,23,27,22,0,12,0,7,0,0,0,6,0,0,44,39,0,0,0,42
0,0,1,62,64,63,0,2,0,14,15,0,19,18,13,0,27,0,22,0,25,21,23,24,29,0,0,32,33,34,35,36,47,49,51,45,46,0,48,50,57,0,0,56,60,55,0,54,37,44,42,0,43,41,40,38,6,0,12,7,0,0,0,10
27,21,25,22,0,23,28,26,0,0,39,44,0,42,37,0,0,50,46,52,49,45,0,48,53,0,55,56,0,0,0,60,7,9,11,5,6,0,8,10,0,18,13,0,20,0,19,0,61,4,2,63,3,1,0,0,0,29,36,31,0,33,0,34
0,37,41,0,40,0,44,0,56,0,55,0,59,58,0,0,3,2,62,0,1,61,63,64,5,6,7,8,9,10,11,0,23,25,27,21,22,28,0,26,0,34,0,32,36,31,35,30,13,20,0,15,0,17,16,14,46,45,52,47,48,0,51,0
59,53,57,54,56,55,0,0,8,6,7,12,11,0,0,9,19,18,14,20,17,13,15,0,0,22,23,0,25,0,27,28,39,0,0,37,0,44,40,42,0,50,0,0,52,47,51,0,0,36,34,0,0,0,32,30,0,0,0,63,0,0,3,0
29,23,27,24,26,25,30,0,42,40,41,46,45,44,0,43,0,52,48,54,0,0,49,50,0,56,57,0,59,60,0,62,0,11,13,0,8,14,0,0,19,20,15,0,22,17,0,16,63,0,4,1,5,3,2,0,32,31,38,33,0,35,37,0
0,47,51,48,0,49,54,0,2,64,1,6,0,4,63,3,13,0,8,14,11,7,9,10,0,0,17,18,19,0,21,22,33,35,37,31,32,38,0,36,43,44,39,42,0,0,45,0,0,30,28,0,29,0,0,24,56,0,0,57,58,0,61,60
13,0,11,8,0,9,14,12,26,24,25,0,29,28,0,0,37,0,0,38,35,31,0,34,0,40,0,42,43,44,0,46,57,59,61,55,56,62,0,60,3,4,63,2,0,1,5,0,47,54,52,0,53,51,50,0,16,15,22,17,18,19,21,0
0,31,35,32,34,33,38,36,50,0,49,54,53,52,0,51,0,60,56,0,59,55,0,0,63,64,1,2,3,0,0,6,17,0,21,15,0,22,18,20,0,28,23,0,30,0,29,24,0,0,12,0,13,11,10,8,40,0,46,41,42,43,45,44
61,55,59,0,58,0,0,60,10,0,9,0,13,0,0,11,0,20,0,22,19,0,17,18,23,24,25,26,0,28,29,30,0,0,45,0,40,46,0,44,51,52,47,50,54,49,53,48,0,38,36,33,37,35,34,32,0,0,6,1,2,3,5,0
21,15,19,0,18,17,22,20,34,32,33,38,0,36,31,0,45,44,40,46,43,39,41,0,47,48,0,50,51,0,0,54,1,0,5,0,0,6,2,4,11,0,7,10,0,9,13,8,0,62,60,57,0,59,58,56,24,0,0,25,26,27,0,28
45,39,43,0,42,41,46,44,58,0,57,0,61,60,55,0,5,4,0,0,3,63,0,0,7,0,9,10,0,0,0,14,25,27,0,23,0,30,26,28,0,0,0,0,0,33,37,32,0,22,0,17,0,19,18,16,48,47,54,49,50,51,53,52
0,0,0,0,2,1,6,4,0,16,17,22,0,0,15,0,29,0,24,30,27,0,0,0,0,32,33,34,35,36,37,0,49,0,53,47,0,54,50,52,59,60,55,58,62,0,61,56,39,46,44,41,0,43,42,40,8,7,14,9,10,11,13,12
64,0,0,59,0,60,0,0,13,11,0,17,16,0,10,14,0,23,0,25,22,18,20,21,0,27,28,29,30,31,32,33,44,0,0,42,43,49,45,0,54,55,50,0,57,0,56,0,0,0,0,36,40,38,37,0,3,0,0,4,5,0,8,7
56,50,0,51,53,0,57,0,5,3,0,9,0,7,2,6,16,15,0,0,14,10,0,13,0,19,0,0,22,23,0,25,36,0,0,34,35,0,37,0,46,0,42,45,49,44,48,43,0,0,31,0,32,0,0,27,0,58,1,60,0,62,64,63
32,26,30,0,0,0,33,31,45,0,44,49,0,47,0,46,0,55,51,57,54,50,52,0,58,59,60,61,0,63,0,0,12,14,0,10,0,17,13,15,22,23,18,21,25,20,24,0,2,9,0,4,8,6,5,3,35,34,41,36,37,38,40,39
16,10,14,11,13,12,17,15,0,27,28,33,32,31,0,0,40,0,0,0,38,34,0,37,0,43,0,45,0,47,48,49,60,62,64,0,59,1,61,0,6,0,2,5,0,4,8,0,50,57,0,0,0,0,53,51,19,18,25,20,0,22,24,0
40,34,38,35,37,36,41,39,0,51,52,57,56,55,50,54,64,63,0,1,0,0,60,61,0,3,4,5,6,7,8,0,0,0,24,18,19,0,21,23,30,0,26,29,33,28,32,0,10,0,15,0,16,0,0,11,0,42,49,0,0,0,48,0
24,18,22,19,21,20,25,0,0,35,36,0,40,39,0,0,48,47,43,49,46,42,44,45,0,51,52,53,54,55,56,57,0,0,0,2,3,9,5,7,14,15,0,13,17,0,16,0,0,1,63,0,64,62,61,59,27,26,0,28,29,30,32,31
48,42,46,0,45,44,49,0,61,59,60,0,64,63,0,0,0,7,3,9,6,2,4,5,10,11,12,13,14,15,0,0,28,30,32,26,0,33,29,0,0,0,34,0,41,36,0,35,18,0,0,0,24,22,21,19,0,0,57,52,53,54,56,0
0,2,0,3,5,4,9,7,21,19,20,25,24,23,18,22,32,31,27,33,30,26,28,29,34,35,36,37,38,39,40,41,0,54,56,50,51,57,0,55,62,63,0,61,1,0,64,0,42,49,47,0,48,46,45,0,0,0,0,12,0,14,16,15
2,0,64,61,63,62,3,0,0,13,0,19,18,0,12,16,26,25,21,27,0,20,22,23,0,29,30,31,0,33,34,35,46,0,50,44,0,51,0,0,0,57,0,0,0,0,58,53,36,43,41,38,42,40,0,0,5,4,0,0,0,8,10,9
34,28,32,29,31,0,35,0,47,0,46,0,0,49,44,0,58,57,53,0,56,0,54,55,60,61,62,0,64,1,2,3,14,16,18,0,13,19,0,17,24,0,0,0,27,22,26,21,4,0,0,6,10,8,7,5,37,36,43,0,0,40,42,41
42,36,40,37,39,38,43,41,0,53,54,59,0,57,0,56,2,1,61,3,64,0,0,0,4,5,6,7,8,9,10,0,22,24,26,20,21,0,23,0,32,33,0,31,35,0,34,29,12,19,0,14,18,16,15,13,0,0,0,46,47,48,50,49
0,44,48,0,47,46,51,49,63,61,62,3,2,0,60,0,0,9,0,11,0,4,6,7,12,13,0,0,0,0,18,0,30,0,34,0,0,0,0,33,0,0,0,39,43,0,42,37,20,27,25,22,0,24,0,21,53,52,0,54,55,56,58,57
10,0,8,5,7,0,11,9,0,0,22,0,0,25,0,24,0,33,0,35,32,28,0,0,36,37,0,39,40,41,42,43,54,0,58,52,53,0,55,57,0,0,0,0,3,62,2,61,44,51,0,46,50,48,47,0,0,0,19,14,0,16,18,0
58,0,56,53,55,0,59,57,0,5,0,11,10,9,4,8,18,17,13,0,0,12,0,0,20,0,22,0,24,25,26,27,38,0,0,36,37,43,39,41,48,49,0,47,0,0,50,0,28,35,0,0,0,0,31,29,61,60,3,62,63,0,0,1
18,0,0,13,15,0,19,0,31,0,30,35,0,33,28,0,0,41,0,43,40,0,38,39,44,45,46,47,48,49,0,51,62,0,0,60,0,3,63,1,8,9,4,0,11,0,10,5,52,59,57,54,0,56,55,53,21,20,27,22,23,24,0,25
26,20,0,0,23,22,27,25,0,0,0,43,0,41,0,40,50,49,45,0,48,44,46,0,52,0,54,55,56,57,58,59,6,0,10,4,5,0,7,9,0,0,0,0,0,0,18,0,60,3,1,62,0,0,63,61,29,0,35,30,31,32,34,33
