0,49,47,0,46,0,45,52,0,55,59,0,60,56,57,0,24,27,23,0,26,25,21,0,8,6,7,11,5,0,9,0,2,3,0,61,63,62,4,0,13,16,0,19,17,14,20,15,0,33,29,30,0,0,0,32,42,40,41,43,37,0,44,38
35,33,0,34,30,0,29,36,42,39,43,38,44,40,41,37,0,11,7,0,10,9,5,6,0,54,55,59,0,0,57,60,50,51,48,0,47,46,0,0,61,64,2,3,1,62,4,0,0,17,13,0,19,20,18,16,0,24,0,27,21,23,28,22
0,41,39,42,0,0,37,44,0,47,51,0,0,48,0,0,16,19,15,0,18,17,13,0,64,0,63,0,0,2,0,0,0,59,56,53,0,54,0,57,5,8,10,11,9,6,12,7,0,25,21,22,27,0,26,24,34,32,33,35,29,31,0,30
0,57,0,58,54,56,53,60,0,63,3,62,0,0,1,61,32,0,0,36,0,33,29,30,16,14,15,19,13,0,0,20,10,11,0,5,7,6,0,0,21,24,26,27,25,22,28,23,0,41,37,38,43,0,42,0,50,0,0,51,45,0,52,0
0,17,15,18,14,0,13,20,26,23,27,0,0,0,25,0,0,59,55,0,58,57,53,54,40,38,39,0,37,42,0,0,0,35,0,29,31,30,0,33,45,48,50,0,49,46,52,47,63,0,61,62,3,4,2,64,10,8,9,11,0,7,12,6
11,9,7,0,6,8,0,12,0,15,19,0,20,16,17,13,0,0,47,0,0,49,45,0,32,0,31,0,29,34,33,36,0,0,24,21,0,22,28,0,37,40,42,43,41,38,0,39,55,57,53,54,59,60,0,56,2,64,1,3,61,0,4,62
27,25,23,26,22,24,0,28,34,31,35,30,0,32,33,29,0,3,0,4,2,0,61,0,48,46,47,0,45,50,49,52,0,43,40,37,39,38,44,41,53,0,0,59,57,0,60,0,7,9,5,6,11,12,10,8,18,16,0,19,13,15,20,14
21,19,0,0,16,18,0,22,28,0,0,0,0,26,27,0,58,61,57,62,60,0,0,56,42,40,41,45,39,44,43,46,36,37,34,31,33,32,38,35,47,0,52,53,51,48,54,0,0,3,0,64,5,6,4,2,0,10,11,13,0,9,0,8
29,27,25,0,24,0,23,30,36,33,0,32,38,34,35,31,2,0,0,6,0,3,63,64,50,0,49,53,47,0,0,54,0,45,42,0,41,40,0,43,55,58,60,0,0,56,0,57,9,11,7,8,0,14,0,10,0,18,19,21,15,0,0,16
61,0,0,0,0,58,55,62,0,1,0,0,6,2,3,63,34,0,33,38,36,0,31,0,0,16,17,0,15,20,19,22,12,13,0,7,0,8,14,0,23,0,28,0,27,24,0,25,0,43,39,40,45,0,44,42,52,0,51,0,47,49,0,0
0,43,0,0,40,42,39,46,52,49,0,0,54,0,51,0,0,21,17,22,20,19,15,0,2,64,0,5,63,4,0,6,60,61,58,0,57,56,0,59,7,0,12,13,0,8,0,9,25,27,0,24,29,30,0,26,0,34,0,37,31,0,0,32
5,3,1,4,64,0,63,0,12,9,13,0,14,10,11,7,42,45,41,46,44,43,39,40,26,24,25,29,23,28,27,30,20,21,18,15,17,16,0,0,31,0,36,0,0,32,38,33,0,51,0,48,53,54,52,50,60,0,59,61,0,57,62,56
37,0,33,36,32,34,31,38,44,0,45,40,0,0,0,0,10,13,9,0,12,11,7,8,58,56,0,0,55,0,59,0,52,53,50,0,49,0,0,0,0,0,4,5,3,0,0,1,17,19,15,0,21,22,0,0,28,26,0,29,23,25,0,24
53,51,49,52,0,50,0,54,60,57,61,56,0,58,0,0,26,29,0,0,28,27,23,24,10,0,9,13,0,0,11,14,4,5,2,63,1,64,6,3,15,18,20,21,19,16,22,17,33,0,31,32,37,38,36,0,44,0,43,0,39,0,46,40
13,0,0,12,8,10,0,14,0,0,21,0,22,18,19,0,50,0,49,54,52,51,47,48,34,32,33,37,31,36,0,38,28,0,0,23,25,24,30,0,39,0,44,0,43,0,46,41,0,0,55,56,61,0,60,0,4,2,3,0,63,1,6,64
15,13,11,14,10,0,9,16,22,19,23,0,0,0,21,17,52,55,51,56,0,0,49,50,0,0,35,39,0,0,37,40,30,0,28,25,0,0,32,29,41,0,46,47,45,42,48,43,59,0,0,58,63,64,62,60,0,4,5,7,1,3,8,0
63,61,59,62,0,60,0,0,0,3,0,0,8,4,5,0,36,39,35,40,38,37,33,34,0,18,19,0,17,22,21,24,14,15,0,0,11,10,16,13,25,28,30,31,0,26,32,27,43,45,41,42,47,0,46,44,54,0,0,55,49,51,56,50
39,37,35,38,34,36,33,0,46,43,47,0,0,44,45,41,12,15,11,16,14,13,9,10,60,0,59,63,0,62,0,64,0,55,0,0,0,50,56,53,0,4,6,7,5,2,0,0,0,21,0,18,23,24,22,20,0,28,0,31,25,27,32,26
23,21,19,22,18,20,0,24,30,27,31,26,0,28,29,25,0,0,59,0,62,61,57,0,0,42,43,47,41,46,45,48,0,39,36,33,0,34,0,37,49,0,0,55,0,50,0,51,3,0,1,0,7,0,6,4,14,12,0,15,9,11,16,10
0,0,27,30,26,0,25,32,0,35,39,34,40,36,37,33,4,0,3,8,6,0,0,2,52,0,0,55,49,54,53,56,46,47,44,41,43,42,48,45,0,0,0,0,61,58,64,59,0,13,9,10,15,16,14,12,0,0,21,23,17,19,0,18
55,53,0,54,50,0,0,0,62,59,0,58,64,60,61,57,28,31,27,32,30,29,25,26,12,10,11,0,0,14,13,0,6,7,4,1,3,2,8,5,0,0,22,23,21,0,24,19,0,37,33,0,39,40,38,36,46,44,0,47,41,43,48,0
47,45,43,46,42,0,41,48,54,51,0,50,56,52,53,0,0,0,0,24,0,21,17,18,4,2,3,7,1,6,5,0,62,63,60,57,59,58,64,61,0,12,14,0,13,0,0,0,27,29,25,0,31,32,0,28,38,0,0,39,0,35,0,0
7,5,3,0,2,0,1,8,14,11,15,0,16,0,13,9,44,47,43,48,46,0,41,42,28,26,0,31,25,30,29,32,22,23,0,0,0,18,0,21,33,0,38,39,0,0,40,0,0,53,49,50,55,0,54,52,62,60,61,0,0,0,64,0
0,18,16,19,15,17,14,0,27,24,0,23,0,0,0,0,57,60,56,61,59,58,0,55,0,39,0,44,0,43,42,45,35,36,33,0,32,31,37,34,46,0,51,52,50,47,0,0,64,2,0,63,4,5,3,0,0,9,0,12,6,0,0,7
4,0,64,0,63,1,62,0,11,8,12,7,13,9,10,6,41,44,0,45,43,0,0,39,0,23,0,28,0,0,26,0,0,20,17,0,16,15,21,18,0,0,0,0,34,0,37,0,48,50,0,0,52,53,51,0,59,57,58,0,54,56,61,55
12,10,0,11,7,9,6,0,19,0,20,15,21,17,0,14,0,52,48,53,51,0,0,47,33,31,32,36,0,35,34,0,0,28,0,22,0,0,29,0,38,0,43,44,42,0,45,40,56,0,54,55,60,61,59,57,0,1,2,4,0,64,5,63
60,58,56,59,0,57,54,61,3,0,4,63,5,1,2,62,33,0,32,0,35,34,30,0,17,0,16,20,14,0,18,0,11,12,9,6,8,7,0,10,0,25,0,28,26,23,29,24,40,42,38,0,44,45,43,0,0,49,0,0,46,48,0,47
44,42,40,43,39,41,38,0,0,48,52,0,53,0,0,0,17,20,0,0,19,0,0,0,1,63,64,4,62,0,2,0,0,0,0,54,56,0,61,58,6,9,0,12,10,0,13,8,0,26,22,23,28,29,27,25,0,0,34,36,30,0,37,31
36,0,0,35,31,0,0,37,43,0,44,0,0,0,42,38,9,12,0,13,11,0,0,7,0,55,56,60,54,59,0,61,51,52,49,46,48,0,53,50,62,1,3,4,2,63,5,0,16,18,0,0,20,21,19,0,27,25,0,28,22,24,29,23
28,26,0,27,0,25,22,29,35,32,36,31,37,33,0,30,0,4,64,0,3,2,62,0,49,47,48,52,0,51,0,53,43,44,0,0,40,39,45,42,0,57,59,60,58,55,61,0,8,10,6,0,0,13,0,9,0,17,18,20,14,16,0,15
52,50,48,51,0,49,46,53,0,56,0,55,61,0,58,0,25,28,24,0,27,0,22,23,9,7,8,12,6,0,0,0,3,4,1,62,64,0,0,0,0,17,19,20,18,15,21,16,32,34,0,31,36,37,35,33,43,0,0,0,38,40,45,39
6,4,0,5,0,3,64,7,13,10,14,0,0,0,12,8,43,46,42,47,45,44,40,0,0,25,26,30,0,0,28,0,21,22,19,16,0,17,23,20,32,35,37,38,36,33,39,0,0,0,0,49,54,0,0,51,61,59,60,62,0,58,63,57
0,44,42,45,41,0,40,47,0,0,54,0,55,51,52,48,19,22,18,23,21,20,0,17,0,0,2,6,0,5,4,0,61,62,59,56,58,57,63,60,8,0,0,0,12,9,0,10,0,0,0,25,0,0,29,0,37,35,36,38,32,0,39,33
22,20,0,21,17,19,16,23,0,26,30,25,31,27,0,24,59,62,58,63,0,60,0,0,43,41,42,0,40,45,44,0,37,38,35,32,0,33,39,0,48,51,53,54,52,0,55,50,2,4,64,0,6,7,0,3,13,0,12,14,8,10,15,9
30,28,0,29,25,27,24,31,37,0,38,33,0,35,36,32,3,6,2,7,5,4,0,1,51,0,50,54,48,53,52,55,45,0,43,40,42,41,0,44,56,0,0,0,60,57,63,0,10,0,8,9,0,15,13,11,0,0,0,22,16,0,0,0
62,0,58,0,57,59,56,63,5,2,6,1,7,3,4,64,35,38,34,39,37,0,0,33,0,0,0,22,0,21,0,23,13,0,0,8,10,9,0,12,0,27,0,30,28,0,31,0,42,0,0,0,0,0,0,43,53,0,52,54,0,0,55,0
0,0,34,37,33,35,32,39,45,42,46,0,47,43,44,40,11,14,10,15,13,12,8,9,59,0,58,0,56,61,0,63,0,54,0,0,50,0,55,52,64,3,5,6,4,0,0,0,18,0,0,17,22,23,21,19,29,0,0,30,24,0,31,0
0,0,10,13,9,11,8,15,21,0,22,0,0,19,0,16,51,54,50,55,53,52,0,49,35,33,0,38,32,37,36,39,29,0,27,0,26,25,31,28,40,43,45,46,44,0,0,42,58,0,56,57,0,0,0,59,0,3,0,6,0,2,7,0
54,0,50,53,49,0,0,0,61,58,62,0,63,59,60,0,27,0,26,31,29,28,24,0,11,9,10,0,8,13,12,15,5,6,3,64,2,1,0,4,16,19,21,22,20,17,23,18,34,0,0,33,0,39,37,0,45,43,44,46,40,42,47,41
0,54,52,55,0,0,50,0,63,0,64,59,0,0,0,58,29,32,28,33,31,30,26,0,0,11,12,16,10,15,14,17,7,0,5,0,4,0,9,0,18,0,0,0,22,0,25,20,36,38,34,0,40,41,39,37,47,45,46,0,42,44,0,43
24,0,20,23,19,21,18,25,31,0,32,27,33,0,0,26,0,64,0,1,63,62,58,0,45,0,0,0,42,47,46,0,0,40,37,34,36,35,41,38,50,53,0,56,54,51,57,52,0,6,2,3,0,9,7,0,0,13,0,0,10,0,0,11
0,30,28,31,27,29,26,0,39,0,0,35,41,37,0,34,5,0,4,9,0,6,0,3,53,51,0,56,50,55,54,57,47,0,45,42,44,43,49,46,0,61,63,64,0,59,1,0,12,14,10,0,0,17,15,0,0,0,22,0,18,20,0,0
40,38,0,39,35,37,34,41,47,0,0,43,49,45,46,42,0,16,12,17,0,0,10,11,0,0,60,64,58,0,0,0,55,0,0,0,52,51,57,54,2,5,7,8,6,3,9,4,0,22,18,19,0,0,23,21,0,0,30,32,26,28,33,27
16,14,12,15,11,13,10,17,23,20,24,19,0,0,0,18,53,56,52,57,55,54,50,51,0,0,0,40,34,0,0,41,31,0,29,26,0,27,0,30,42,45,0,0,46,43,49,0,0,62,58,0,0,1,63,61,7,0,0,8,0,4,9,0
8,0,4,0,3,5,0,9,15,12,16,11,17,0,0,10,45,48,0,49,47,46,42,0,29,27,28,32,26,31,0,0,0,24,21,18,20,0,25,22,0,37,39,0,0,35,0,0,52,54,50,51,56,0,55,53,63,61,62,64,58,60,1,59
48,0,0,47,0,45,42,49,55,0,0,51,57,53,54,0,21,24,0,25,0,22,18,19,0,3,0,0,2,0,6,0,63,64,61,0,60,0,1,0,10,13,15,0,14,11,17,12,28,30,26,27,0,33,31,0,39,37,0,40,34,36,0,35
64,62,60,0,59,61,58,0,0,4,8,3,9,5,6,0,37,40,36,41,39,38,34,35,0,0,20,24,18,0,22,0,15,16,0,0,12,0,17,14,26,29,31,32,0,0,33,28,44,0,42,43,0,0,47,45,55,53,54,56,0,0,57,0
